"","id","value","location","sample.date","measure","Year"
"1200",2566971,2.27,"Decha",2014-09-20,"Arsenic","2014"
"1201",905917,0.274,"Somchair",2014-09-21,"AGOC-3A","2014"
"1202",905919,0.283,"Somchair",2014-09-21,"Methylosmoline","2014"
"1203",905920,0.209,"Somchair",2014-09-21,"Chlorodinine","2014"
"1204",906508,0.258,"Busarakhan",2014-09-21,"AGOC-3A","2014"
"1205",906510,0.269,"Busarakhan",2014-09-21,"Methylosmoline","2014"
"1206",906511,0.284,"Busarakhan",2014-09-21,"Chlorodinine","2014"
"1207",2627706,2.3,"Kohsoom",2014-09-24,"Arsenic","2014"
"1208",889989,0.321,"Boonsri",2014-09-26,"AGOC-3A","2014"
"1209",889991,0.268,"Boonsri",2014-09-26,"Methylosmoline","2014"
"1210",889992,0.251,"Boonsri",2014-09-26,"Chlorodinine","2014"
"1211",901572,0.343,"Kohsoom",2014-09-28,"AGOC-3A","2014"
"1212",901574,0.342,"Kohsoom",2014-09-28,"Methylosmoline","2014"
"1213",901575,0.296,"Kohsoom",2014-09-28,"Chlorodinine","2014"
"1214",2578552,1.6,"Chai",2014-10-08,"Arsenic","2014"
"1215",2579546,1.6,"Chai",2014-10-08,"Arsenic","2014"
"1216",2580543,1.6,"Chai",2014-10-08,"Arsenic","2014"
"1217",2623205,1.6,"Kannika",2014-10-09,"Arsenic","2014"
"1218",2623707,1.6,"Kannika",2014-10-09,"Arsenic","2014"
"1219",2624211,1.5,"Kannika",2014-10-09,"Arsenic","2014"
"1220",2565335,1.8,"Somchair",2014-10-10,"Arsenic","2014"
"1221",2566340,1.7,"Busarakhan",2014-10-10,"Arsenic","2014"
"1222",910880,0.251,"Kannika",2014-10-12,"AGOC-3A","2014"
"1223",910882,0.326,"Kannika",2014-10-12,"Methylosmoline","2014"
"1224",910883,0.255,"Kannika",2014-10-12,"Chlorodinine","2014"
"1225",911797,0.325,"Kannika",2014-10-12,"AGOC-3A","2014"
"1226",911799,0.252,"Kannika",2014-10-12,"Methylosmoline","2014"
"1227",911800,0.251,"Kannika",2014-10-12,"Chlorodinine","2014"
"1228",912703,4.877,"Kannika",2014-10-12,"AGOC-3A","2014"
"1229",912705,0.278,"Kannika",2014-10-12,"Methylosmoline","2014"
"1230",912706,0.236,"Kannika",2014-10-12,"Chlorodinine","2014"
"1231",913658,0.299,"Sakda",2014-10-12,"AGOC-3A","2014"
"1232",913660,0.33,"Sakda",2014-10-12,"Methylosmoline","2014"
"1233",913661,0.283,"Sakda",2014-10-12,"Chlorodinine","2014"
"1234",914623,0.268,"Sakda",2014-10-12,"AGOC-3A","2014"
"1235",914625,0.295,"Sakda",2014-10-12,"Methylosmoline","2014"
"1236",914626,0.253,"Sakda",2014-10-12,"Chlorodinine","2014"
"1237",915577,2.805,"Sakda",2014-10-12,"AGOC-3A","2014"
"1238",915579,0.311,"Sakda",2014-10-12,"Methylosmoline","2014"
"1239",915580,0.24,"Sakda",2014-10-12,"Chlorodinine","2014"
"1240",2624705,1.6,"Sakda",2014-10-15,"Arsenic","2014"
"1241",2625202,1.5,"Sakda",2014-10-15,"Arsenic","2014"
"1242",2625699,1.5,"Sakda",2014-10-15,"Arsenic","2014"
"1243",902796,0.35,"Chai",2014-10-17,"AGOC-3A","2014"
"1244",902798,0.318,"Chai",2014-10-17,"Methylosmoline","2014"
"1245",902799,0.24,"Chai",2014-10-17,"Chlorodinine","2014"
"1246",903932,0.27,"Chai",2014-10-17,"AGOC-3A","2014"
"1247",903934,0.25,"Chai",2014-10-17,"Methylosmoline","2014"
"1248",903935,0.214,"Chai",2014-10-17,"Chlorodinine","2014"
"1249",905054,0.257,"Chai",2014-10-17,"AGOC-3A","2014"
"1250",905056,0.254,"Chai",2014-10-17,"Methylosmoline","2014"
"1251",905057,0.263,"Chai",2014-10-17,"Chlorodinine","2014"
"1252",2567027,1.62,"Decha",2014-10-18,"Arsenic","2014"
"1253",905972,0.299,"Somchair",2014-10-19,"AGOC-3A","2014"
"1254",905974,0.296,"Somchair",2014-10-19,"Methylosmoline","2014"
"1255",905975,0.289,"Somchair",2014-10-19,"Chlorodinine","2014"
"1256",906563,0.28,"Busarakhan",2014-10-19,"AGOC-3A","2014"
"1257",906565,0.293,"Busarakhan",2014-10-19,"Methylosmoline","2014"
"1258",906566,0.269,"Busarakhan",2014-10-19,"Chlorodinine","2014"
"1259",2562094,1.05,"Boonsri",2014-10-23,"Arsenic","2014"
"1260",2563250,1.016,"Boonsri",2014-10-23,"Arsenic","2014"
"1261",2564345,1.052,"Boonsri",2014-10-23,"Arsenic","2014"
"1262",890180,0.267,"Boonsri",2014-10-24,"AGOC-3A","2014"
"1263",890182,0.308,"Boonsri",2014-10-24,"Methylosmoline","2014"
"1264",890183,0.217,"Boonsri",2014-10-24,"Chlorodinine","2014"
"1265",891615,0.291,"Boonsri",2014-10-24,"AGOC-3A","2014"
"1266",891617,0.288,"Boonsri",2014-10-24,"Methylosmoline","2014"
"1267",891618,0.254,"Boonsri",2014-10-24,"Chlorodinine","2014"
"1268",893011,0.264,"Boonsri",2014-10-24,"AGOC-3A","2014"
"1269",893013,0.332,"Boonsri",2014-10-24,"Methylosmoline","2014"
"1270",893014,0.286,"Boonsri",2014-10-24,"Chlorodinine","2014"
"1271",901645,0.348,"Kohsoom",2014-10-26,"AGOC-3A","2014"
"1272",901647,0.253,"Kohsoom",2014-10-26,"Methylosmoline","2014"
"1273",901648,0.291,"Kohsoom",2014-10-26,"Chlorodinine","2014"
"1274",2627753,2,"Kohsoom",2014-10-29,"Arsenic","2014"
"1275",2565408,1.6,"Somchair",2014-11-02,"Arsenic","2014"
"1276",2566415,1.2,"Busarakhan",2014-11-02,"Arsenic","2014"
"1277",2578633,1.4,"Chai",2014-11-06,"Arsenic","2014"
"1278",2579627,1.5,"Chai",2014-11-06,"Arsenic","2014"
"1279",2580624,1.5,"Chai",2014-11-06,"Arsenic","2014"
"1280",2623251,1.5,"Kannika",2014-11-06,"Arsenic","2014"
"1281",2623753,1.4,"Kannika",2014-11-06,"Arsenic","2014"
"1282",2624257,1.5,"Kannika",2014-11-06,"Arsenic","2014"
"1283",2624754,1.5,"Sakda",2014-11-06,"Arsenic","2014"
"1284",2625251,1.5,"Sakda",2014-11-06,"Arsenic","2014"
"1285",2625748,1.5,"Sakda",2014-11-06,"Arsenic","2014"
"1286",910935,1.163,"Kannika",2014-11-07,"AGOC-3A","2014"
"1287",910937,0.343,"Kannika",2014-11-07,"Methylosmoline","2014"
"1288",910938,0.245,"Kannika",2014-11-07,"Chlorodinine","2014"
"1289",911852,0.256,"Kannika",2014-11-07,"AGOC-3A","2014"
"1290",911854,0.317,"Kannika",2014-11-07,"Methylosmoline","2014"
"1291",911855,0.244,"Kannika",2014-11-07,"Chlorodinine","2014"
"1292",912758,0.284,"Kannika",2014-11-07,"AGOC-3A","2014"
"1293",912760,0.259,"Kannika",2014-11-07,"Methylosmoline","2014"
"1294",912761,0.22,"Kannika",2014-11-07,"Chlorodinine","2014"
"1295",913713,0.323,"Sakda",2014-11-07,"AGOC-3A","2014"
"1296",913715,0.329,"Sakda",2014-11-07,"Methylosmoline","2014"
"1297",913716,0.246,"Sakda",2014-11-07,"Chlorodinine","2014"
"1298",914678,2.875,"Sakda",2014-11-07,"AGOC-3A","2014"
"1299",914680,0.302,"Sakda",2014-11-07,"Methylosmoline","2014"
"1300",914681,0.263,"Sakda",2014-11-07,"Chlorodinine","2014"
"1301",915632,0.363,"Sakda",2014-11-07,"AGOC-3A","2014"
"1302",915634,0.259,"Sakda",2014-11-07,"Methylosmoline","2014"
"1303",915635,0.218,"Sakda",2014-11-07,"Chlorodinine","2014"
"1304",902869,0.338,"Chai",2014-11-15,"AGOC-3A","2014"
"1305",902871,0.304,"Chai",2014-11-15,"Methylosmoline","2014"
"1306",902872,0.285,"Chai",2014-11-15,"Chlorodinine","2014"
"1307",904004,2.968,"Chai",2014-11-15,"AGOC-3A","2014"
"1308",904006,0.286,"Chai",2014-11-15,"Methylosmoline","2014"
"1309",904007,0.209,"Chai",2014-11-15,"Chlorodinine","2014"
"1310",905127,0.263,"Chai",2014-11-15,"AGOC-3A","2014"
"1311",905129,0.313,"Chai",2014-11-15,"Methylosmoline","2014"
"1312",905130,0.247,"Chai",2014-11-15,"Chlorodinine","2014"
"1313",906027,0.312,"Somchair",2014-11-17,"AGOC-3A","2014"
"1314",906029,0.278,"Somchair",2014-11-17,"Methylosmoline","2014"
"1315",906030,0.283,"Somchair",2014-11-17,"Chlorodinine","2014"
"1316",906618,0.252,"Busarakhan",2014-11-17,"AGOC-3A","2014"
"1317",906620,0.3,"Busarakhan",2014-11-17,"Methylosmoline","2014"
"1318",906621,0.235,"Busarakhan",2014-11-17,"Chlorodinine","2014"
"1319",2567081,1.52,"Decha",2014-11-20,"Arsenic","2014"
"1320",2627797,1,"Kohsoom",2014-11-26,"Arsenic","2014"
"1321",2562268,1.305,"Boonsri",2014-11-27,"Arsenic","2014"
"1322",2563390,1.017,"Boonsri",2014-11-27,"Arsenic","2014"
"1323",2564484,1.102,"Boonsri",2014-11-27,"Arsenic","2014"
"1324",901719,0.349,"Kohsoom",2014-11-27,"AGOC-3A","2014"
"1325",901721,0.266,"Kohsoom",2014-11-27,"Methylosmoline","2014"
"1326",901722,0.22,"Kohsoom",2014-11-27,"Chlorodinine","2014"
"1327",890288,0.422,"Boonsri",2014-11-28,"AGOC-3A","2014"
"1328",890290,0.276,"Boonsri",2014-11-28,"Methylosmoline","2014"
"1329",890291,0.236,"Boonsri",2014-11-28,"Chlorodinine","2014"
"1330",891723,0.958,"Boonsri",2014-11-28,"AGOC-3A","2014"
"1331",891725,0.296,"Boonsri",2014-11-28,"Methylosmoline","2014"
"1332",891726,0.224,"Boonsri",2014-11-28,"Chlorodinine","2014"
"1333",893119,0.318,"Boonsri",2014-11-28,"AGOC-3A","2014"
"1334",893121,0.316,"Boonsri",2014-11-28,"Methylosmoline","2014"
"1335",893122,0.226,"Boonsri",2014-11-28,"Chlorodinine","2014"
"1336",2565505,1.6,"Somchair",2014-12-06,"Arsenic","2014"
"1337",2566516,1.3,"Busarakhan",2014-12-06,"Arsenic","2014"
"1338",2567125,1.26,"Decha",2014-12-10,"Arsenic","2014"
"1339",2562355,1.251,"Boonsri",2014-12-11,"Arsenic","2014"
"1340",2563450,1.304,"Boonsri",2014-12-11,"Arsenic","2014"
"1341",2564545,1.725,"Boonsri",2014-12-11,"Arsenic","2014"
"1342",2623296,1.4,"Kannika",2014-12-11,"Arsenic","2014"
"1343",2623798,1.4,"Kannika",2014-12-11,"Arsenic","2014"
"1344",2624302,1.4,"Kannika",2014-12-11,"Arsenic","2014"
"1345",2624799,1.6,"Sakda",2014-12-11,"Arsenic","2014"
"1346",2625296,1.7,"Sakda",2014-12-11,"Arsenic","2014"
"1347",2625793,1.7,"Sakda",2014-12-11,"Arsenic","2014"
"1348",890362,0.292,"Boonsri",2014-12-12,"AGOC-3A","2014"
"1349",890364,0.254,"Boonsri",2014-12-12,"Methylosmoline","2014"
"1350",890365,0.211,"Boonsri",2014-12-12,"Chlorodinine","2014"
"1351",891797,0.343,"Boonsri",2014-12-12,"AGOC-3A","2014"
"1352",891799,0.323,"Boonsri",2014-12-12,"Methylosmoline","2014"
"1353",891800,0.26,"Boonsri",2014-12-12,"Chlorodinine","2014"
"1354",893193,0.344,"Boonsri",2014-12-12,"AGOC-3A","2014"
"1355",893195,0.321,"Boonsri",2014-12-12,"Methylosmoline","2014"
"1356",893196,0.257,"Boonsri",2014-12-12,"Chlorodinine","2014"
"1357",902917,0.337,"Chai",2014-12-12,"AGOC-3A","2014"
"1358",902919,0.286,"Chai",2014-12-12,"Methylosmoline","2014"
"1359",902920,0.286,"Chai",2014-12-12,"Chlorodinine","2014"
"1360",904052,0.277,"Chai",2014-12-12,"AGOC-3A","2014"
"1361",904054,0.27,"Chai",2014-12-12,"Methylosmoline","2014"
"1362",904055,0.203,"Chai",2014-12-12,"Chlorodinine","2014"
"1363",905175,0.378,"Chai",2014-12-12,"AGOC-3A","2014"
"1364",905177,0.303,"Chai",2014-12-12,"Methylosmoline","2014"
"1365",905178,0.283,"Chai",2014-12-12,"Chlorodinine","2014"
"1366",910990,0.306,"Kannika",2014-12-12,"AGOC-3A","2014"
"1367",910992,0.331,"Kannika",2014-12-12,"Methylosmoline","2014"
"1368",910993,0.223,"Kannika",2014-12-12,"Chlorodinine","2014"
"1369",911907,0.346,"Kannika",2014-12-12,"AGOC-3A","2014"
"1370",911909,0.257,"Kannika",2014-12-12,"Methylosmoline","2014"
"1371",911910,0.261,"Kannika",2014-12-12,"Chlorodinine","2014"
"1372",912813,0.31,"Kannika",2014-12-12,"AGOC-3A","2014"
"1373",912815,0.257,"Kannika",2014-12-12,"Methylosmoline","2014"
"1374",912816,0.252,"Kannika",2014-12-12,"Chlorodinine","2014"
"1375",913768,0.269,"Sakda",2014-12-12,"AGOC-3A","2014"
"1376",913770,0.305,"Sakda",2014-12-12,"Methylosmoline","2014"
"1377",913771,0.266,"Sakda",2014-12-12,"Chlorodinine","2014"
"1378",914733,0.318,"Sakda",2014-12-12,"AGOC-3A","2014"
"1379",914735,0.261,"Sakda",2014-12-12,"Methylosmoline","2014"
"1380",914736,0.274,"Sakda",2014-12-12,"Chlorodinine","2014"
"1381",915687,0.307,"Sakda",2014-12-12,"AGOC-3A","2014"
"1382",915689,0.319,"Sakda",2014-12-12,"Methylosmoline","2014"
"1383",915690,0.25,"Sakda",2014-12-12,"Chlorodinine","2014"
"1384",906128,0.313,"Somchair",2014-12-15,"AGOC-3A","2014"
"1385",906130,0.339,"Somchair",2014-12-15,"Methylosmoline","2014"
"1386",906131,0.22,"Somchair",2014-12-15,"Chlorodinine","2014"
"1387",906723,0.346,"Busarakhan",2014-12-15,"AGOC-3A","2014"
"1388",906725,0.334,"Busarakhan",2014-12-15,"Methylosmoline","2014"
"1389",906726,0.259,"Busarakhan",2014-12-15,"Chlorodinine","2014"
"1390",2627843,0,"Kohsoom",2014-12-17,"Arsenic","2014"
"1391",901793,0.341,"Kohsoom",2014-12-19,"AGOC-3A","2014"
"1392",901795,0.266,"Kohsoom",2014-12-19,"Methylosmoline","2014"
"1393",901796,0.212,"Kohsoom",2014-12-19,"Chlorodinine","2014"
"1394",3443475,1.9,"Kannika",2015-01-08,"Arsenic","2015"
"1395",3444027,1.8,"Kannika",2015-01-08,"Arsenic","2015"
"1396",3444581,1.8,"Kannika",2015-01-08,"Arsenic","2015"
"1397",3445129,2,"Sakda",2015-01-08,"Arsenic","2015"
"1398",3445682,2.1,"Sakda",2015-01-08,"Arsenic","2015"
"1399",3446233,2.1,"Sakda",2015-01-08,"Arsenic","2015"
"1400",1020294,0.335,"Kannika",2015-01-09,"AGOC-3A","2015"
"1401",1020296,0.327,"Kannika",2015-01-09,"Methylosmoline","2015"
"1402",1020297,0.249,"Kannika",2015-01-09,"Chlorodinine","2015"
"1403",1021389,0.253,"Kannika",2015-01-09,"AGOC-3A","2015"
"1404",1021391,0.265,"Kannika",2015-01-09,"Methylosmoline","2015"
"1405",1021392,0.27,"Kannika",2015-01-09,"Chlorodinine","2015"
"1406",1022545,0.325,"Kannika",2015-01-09,"AGOC-3A","2015"
"1407",1022547,0.317,"Kannika",2015-01-09,"Methylosmoline","2015"
"1408",1022548,0.266,"Kannika",2015-01-09,"Chlorodinine","2015"
"1409",1023702,0.278,"Sakda",2015-01-09,"AGOC-3A","2015"
"1410",1023704,0.281,"Sakda",2015-01-09,"Methylosmoline","2015"
"1411",1023705,0.262,"Sakda",2015-01-09,"Chlorodinine","2015"
"1412",1024823,0.318,"Sakda",2015-01-09,"AGOC-3A","2015"
"1413",1024825,0.293,"Sakda",2015-01-09,"Methylosmoline","2015"
"1414",1024826,0.29,"Sakda",2015-01-09,"Chlorodinine","2015"
"1415",1025944,0.337,"Sakda",2015-01-09,"AGOC-3A","2015"
"1416",1025946,0.306,"Sakda",2015-01-09,"Methylosmoline","2015"
"1417",1025947,0.271,"Sakda",2015-01-09,"Chlorodinine","2015"
"1418",992108,11.114,"Boonsri",2015-01-11,"AGOC-3A","2015"
"1419",992110,0.275,"Boonsri",2015-01-11,"Methylosmoline","2015"
"1420",992111,0.24,"Boonsri",2015-01-11,"Chlorodinine","2015"
"1421",1005526,3.426,"Chai",2015-01-11,"AGOC-3A","2015"
"1422",1005528,0.329,"Chai",2015-01-11,"Methylosmoline","2015"
"1423",1005529,0.223,"Chai",2015-01-11,"Chlorodinine","2015"
"1424",1006914,0.347,"Chai",2015-01-11,"AGOC-3A","2015"
"1425",1006916,4.177,"Chai",2015-01-11,"Methylosmoline","2015"
"1426",1006917,0.256,"Chai",2015-01-11,"Chlorodinine","2015"
"1427",1008276,0.343,"Chai",2015-01-11,"AGOC-3A","2015"
"1428",1008278,4.234,"Chai",2015-01-11,"Methylosmoline","2015"
"1429",1008279,0.208,"Chai",2015-01-11,"Chlorodinine","2015"
"1430",3393895,0,"Tansanee",2015-01-22,"Arsenic","2015"
"1431",1009298,0.26,"Somchair",2015-01-24,"AGOC-3A","2015"
"1432",1009300,0.323,"Somchair",2015-01-24,"Methylosmoline","2015"
"1433",1009301,0.263,"Somchair",2015-01-24,"Chlorodinine","2015"
"1434",1010074,0.302,"Busarakhan",2015-01-24,"AGOC-3A","2015"
"1435",1010076,0.298,"Busarakhan",2015-01-24,"Methylosmoline","2015"
"1436",1010077,0.292,"Busarakhan",2015-01-24,"Chlorodinine","2015"
"1437",990713,226.904,"Boonsri",2015-01-29,"AGOC-3A","2015"
"1438",990715,0.304,"Boonsri",2015-01-29,"Methylosmoline","2015"
"1439",990716,0.256,"Boonsri",2015-01-29,"Chlorodinine","2015"
"1440",1004383,0.271,"Kohsoom",2015-01-29,"AGOC-3A","2015"
"1441",1004385,0.331,"Kohsoom",2015-01-29,"Methylosmoline","2015"
"1442",1004386,0.239,"Kohsoom",2015-01-29,"Chlorodinine","2015"
"1443",3393937,5.272,"Tansanee",2015-02-05,"Arsenic","2015"
"1444",1005598,0.3,"Chai",2015-02-08,"AGOC-3A","2015"
"1445",1005600,0.441,"Chai",2015-02-08,"Methylosmoline","2015"
"1446",1005601,0.261,"Chai",2015-02-08,"Chlorodinine","2015"
"1447",1006986,0.285,"Chai",2015-02-08,"AGOC-3A","2015"
"1448",1006988,4.185,"Chai",2015-02-08,"Methylosmoline","2015"
"1449",1006989,0.283,"Chai",2015-02-08,"Chlorodinine","2015"
"1450",1008348,0.348,"Chai",2015-02-08,"AGOC-3A","2015"
"1451",1008350,4.168,"Chai",2015-02-08,"Methylosmoline","2015"
"1452",1008351,0.269,"Chai",2015-02-08,"Chlorodinine","2015"
"1453",3443524,1.5,"Kannika",2015-02-12,"Arsenic","2015"
"1454",3444076,1.5,"Kannika",2015-02-12,"Arsenic","2015"
"1455",3444630,1.7,"Kannika",2015-02-12,"Arsenic","2015"
"1456",3445178,1.9,"Sakda",2015-02-12,"Arsenic","2015"
"1457",3445731,2.1,"Sakda",2015-02-12,"Arsenic","2015"
"1458",3446282,2,"Sakda",2015-02-12,"Arsenic","2015"
"1459",1020348,0.27,"Kannika",2015-02-13,"AGOC-3A","2015"
"1460",1020350,0.308,"Kannika",2015-02-13,"Methylosmoline","2015"
"1461",1020351,0.248,"Kannika",2015-02-13,"Chlorodinine","2015"
"1462",1021443,0.263,"Kannika",2015-02-13,"AGOC-3A","2015"
"1463",1021445,0.347,"Kannika",2015-02-13,"Methylosmoline","2015"
"1464",1021446,0.267,"Kannika",2015-02-13,"Chlorodinine","2015"
"1465",1022599,0.309,"Kannika",2015-02-13,"AGOC-3A","2015"
"1466",1022601,0.307,"Kannika",2015-02-13,"Methylosmoline","2015"
"1467",1022602,0.255,"Kannika",2015-02-13,"Chlorodinine","2015"
"1468",1023756,0.333,"Sakda",2015-02-13,"AGOC-3A","2015"
"1469",1023758,0.319,"Sakda",2015-02-13,"Methylosmoline","2015"
"1470",1023759,0.202,"Sakda",2015-02-13,"Chlorodinine","2015"
"1471",1024877,0.325,"Sakda",2015-02-13,"AGOC-3A","2015"
"1472",1024879,0.322,"Sakda",2015-02-13,"Methylosmoline","2015"
"1473",1024880,0.232,"Sakda",2015-02-13,"Chlorodinine","2015"
"1474",1025998,0.269,"Sakda",2015-02-13,"AGOC-3A","2015"
"1475",1026000,0.267,"Sakda",2015-02-13,"Methylosmoline","2015"
"1476",1026001,0.243,"Sakda",2015-02-13,"Chlorodinine","2015"
"1477",3385434,2.25,"Decha",2015-02-14,"Arsenic","2015"
"1478",1009353,0.331,"Somchair",2015-02-14,"AGOC-3A","2015"
"1479",1009355,4.457,"Somchair",2015-02-14,"Methylosmoline","2015"
"1480",1009356,0.227,"Somchair",2015-02-14,"Chlorodinine","2015"
"1481",1010129,0.776,"Busarakhan",2015-02-14,"AGOC-3A","2015"
"1482",1010131,0.313,"Busarakhan",2015-02-14,"Methylosmoline","2015"
"1483",1010132,0.297,"Busarakhan",2015-02-14,"Chlorodinine","2015"
"1484",1004431,2.401,"Kohsoom",2015-02-26,"AGOC-3A","2015"
"1485",1004433,0.46,"Kohsoom",2015-02-26,"Methylosmoline","2015"
"1486",1004434,0.262,"Kohsoom",2015-02-26,"Chlorodinine","2015"
"1487",990816,47.02,"Boonsri",2015-02-27,"AGOC-3A","2015"
"1488",990818,0.256,"Boonsri",2015-02-27,"Methylosmoline","2015"
"1489",990819,0.202,"Boonsri",2015-02-27,"Chlorodinine","2015"
"1490",992187,1.321,"Boonsri",2015-02-27,"AGOC-3A","2015"
"1491",992189,0.313,"Boonsri",2015-02-27,"Methylosmoline","2015"
"1492",992190,0.225,"Boonsri",2015-02-27,"Chlorodinine","2015"
"1493",993555,42.107,"Boonsri",2015-02-27,"AGOC-3A","2015"
"1494",993557,0.318,"Boonsri",2015-02-27,"Methylosmoline","2015"
"1495",993558,0.207,"Boonsri",2015-02-27,"Chlorodinine","2015"
"1496",3443572,2.1,"Kannika",2015-03-12,"Arsenic","2015"
"1497",3444124,2,"Kannika",2015-03-12,"Arsenic","2015"
"1498",3444674,2,"Kannika",2015-03-12,"Arsenic","2015"
"1499",3445226,2.5,"Sakda",2015-03-12,"Arsenic","2015"
"1500",3445779,2.5,"Sakda",2015-03-12,"Arsenic","2015"
"1501",3446330,2.4,"Sakda",2015-03-12,"Arsenic","2015"
"1502",1020401,0.312,"Kannika",2015-03-13,"AGOC-3A","2015"
"1503",1020403,0.324,"Kannika",2015-03-13,"Methylosmoline","2015"
"1504",1020404,0.207,"Kannika",2015-03-13,"Chlorodinine","2015"
"1505",1021496,0.297,"Kannika",2015-03-13,"AGOC-3A","2015"
"1506",1021498,0.34,"Kannika",2015-03-13,"Methylosmoline","2015"
"1507",1021499,0.251,"Kannika",2015-03-13,"Chlorodinine","2015"
"1508",1022652,0.275,"Kannika",2015-03-13,"AGOC-3A","2015"
"1509",1022654,0.329,"Kannika",2015-03-13,"Methylosmoline","2015"
"1510",1022655,0.226,"Kannika",2015-03-13,"Chlorodinine","2015"
"1511",1023809,0.348,"Sakda",2015-03-13,"AGOC-3A","2015"
"1512",1023811,0.255,"Sakda",2015-03-13,"Methylosmoline","2015"
"1513",1023812,0.266,"Sakda",2015-03-13,"Chlorodinine","2015"
"1514",1024930,0.329,"Sakda",2015-03-13,"AGOC-3A","2015"
"1515",1024932,0.258,"Sakda",2015-03-13,"Methylosmoline","2015"
"1516",1024933,0.206,"Sakda",2015-03-13,"Chlorodinine","2015"
"1517",1026051,0.267,"Sakda",2015-03-13,"AGOC-3A","2015"
"1518",1026053,0.252,"Sakda",2015-03-13,"Methylosmoline","2015"
"1519",1026054,0.291,"Sakda",2015-03-13,"Chlorodinine","2015"
"1520",990915,0.283,"Boonsri",2015-03-19,"AGOC-3A","2015"
"1521",990917,0.349,"Boonsri",2015-03-19,"Methylosmoline","2015"
"1522",990918,0.265,"Boonsri",2015-03-19,"Chlorodinine","2015"
"1523",992286,0.291,"Boonsri",2015-03-19,"AGOC-3A","2015"
"1524",992288,0.331,"Boonsri",2015-03-19,"Methylosmoline","2015"
"1525",992289,0.258,"Boonsri",2015-03-19,"Chlorodinine","2015"
"1526",993654,0.372,"Boonsri",2015-03-19,"AGOC-3A","2015"
"1527",993656,0.263,"Boonsri",2015-03-19,"Methylosmoline","2015"
"1528",993657,0.2,"Boonsri",2015-03-19,"Chlorodinine","2015"
"1529",1005667,0.336,"Chai",2015-03-20,"AGOC-3A","2015"
"1530",1005669,0.549,"Chai",2015-03-20,"Methylosmoline","2015"
"1531",1005670,0.201,"Chai",2015-03-20,"Chlorodinine","2015"
"1532",1007055,0.318,"Chai",2015-03-20,"AGOC-3A","2015"
"1533",1007057,4.248,"Chai",2015-03-20,"Methylosmoline","2015"
"1534",1007058,0.273,"Chai",2015-03-20,"Chlorodinine","2015"
"1535",1008417,0.293,"Chai",2015-03-20,"AGOC-3A","2015"
"1536",1008419,4.164,"Chai",2015-03-20,"Methylosmoline","2015"
"1537",1008420,0.237,"Chai",2015-03-20,"Chlorodinine","2015"
"1538",3385489,3.05,"Decha",2015-03-21,"Arsenic","2015"
"1539",1009406,0.279,"Somchair",2015-03-27,"AGOC-3A","2015"
"1540",1009408,4.541,"Somchair",2015-03-27,"Methylosmoline","2015"
"1541",1009409,0.218,"Somchair",2015-03-27,"Chlorodinine","2015"
"1542",1010182,0.303,"Busarakhan",2015-03-27,"AGOC-3A","2015"
"1543",1010184,0.311,"Busarakhan",2015-03-27,"Methylosmoline","2015"
"1544",1010185,0.276,"Busarakhan",2015-03-27,"Chlorodinine","2015"
"1545",1004495,0.27,"Kohsoom",2015-03-29,"AGOC-3A","2015"
"1546",1004497,0.574,"Kohsoom",2015-03-29,"Methylosmoline","2015"
"1547",1004498,0.252,"Kohsoom",2015-03-29,"Chlorodinine","2015"
"1548",3443615,2.2,"Kannika",2015-04-02,"Arsenic","2015"
"1549",3444167,2.1,"Kannika",2015-04-02,"Arsenic","2015"
"1550",3444717,2.1,"Kannika",2015-04-02,"Arsenic","2015"
"1551",3445269,2.5,"Sakda",2015-04-02,"Arsenic","2015"
"1552",3445821,2.6,"Sakda",2015-04-02,"Arsenic","2015"
"1553",3446373,2.6,"Sakda",2015-04-02,"Arsenic","2015"
"1554",3394023,3.048,"Tansanee",2015-04-03,"Arsenic","2015"
"1555",1020468,0.291,"Kannika",2015-04-17,"AGOC-3A","2015"
"1556",1020470,0.265,"Kannika",2015-04-17,"Methylosmoline","2015"
"1557",1020471,0.298,"Kannika",2015-04-17,"Chlorodinine","2015"
"1558",1021563,0.338,"Kannika",2015-04-17,"AGOC-3A","2015"
"1559",1021565,0.299,"Kannika",2015-04-17,"Methylosmoline","2015"
"1560",1021566,0.28,"Kannika",2015-04-17,"Chlorodinine","2015"
"1561",1022719,0.271,"Kannika",2015-04-17,"AGOC-3A","2015"
"1562",1022721,0.316,"Kannika",2015-04-17,"Methylosmoline","2015"
"1563",1022722,0.231,"Kannika",2015-04-17,"Chlorodinine","2015"
"1564",1023876,0.316,"Sakda",2015-04-17,"AGOC-3A","2015"
"1565",1023878,0.348,"Sakda",2015-04-17,"Methylosmoline","2015"
"1566",1023879,0.278,"Sakda",2015-04-17,"Chlorodinine","2015"
"1567",1024997,0.32,"Sakda",2015-04-17,"AGOC-3A","2015"
"1568",1024999,0.329,"Sakda",2015-04-17,"Methylosmoline","2015"
"1569",1025000,0.269,"Sakda",2015-04-17,"Chlorodinine","2015"
"1570",1026118,0.297,"Sakda",2015-04-17,"AGOC-3A","2015"
"1571",1026120,0.268,"Sakda",2015-04-17,"Methylosmoline","2015"
"1572",1026121,0.258,"Sakda",2015-04-17,"Chlorodinine","2015"
"1573",1005752,0.326,"Chai",2015-04-18,"AGOC-3A","2015"
