"","ID","1,2,3-Trichlorobenzene","1,2,4-Trichlorobenzene","Acenaphthene","Acenaphthylene","AGOC-3A","Alachlor","Aldrin","alpha-Hexachlorocyclohexane","Aluminium","Ammonium","Anionic active surfactants","Anthracene","AOX","Arsenic","Atrazine","Barium","Benzo(a)anthracene","Benzo(a)pyrene","Benzo(b)fluoranthene","Benzo(g,h,i)perylene","Benzo(k)fluoranthene","Berilium","beta-Hexaxchlorocyclohexane","Bicarbonates","Biochemical Oxygen","Boron","Cadmium","Calcium","Carbonates","Cesium","Chemical Oxygen Demand (Cr)","Chemical Oxygen Demand (Mn)","Chlorides","Chlorodinine","Chromium","Chrysene","Copper","Cyanides","Dieldrin","Dissolved organic carbon","Dissolved oxygen","Dissolved silicates","Endosulfan (alpha)","Endosulfan (beta)","Endrin","Fecal coliforms","Fecal streptococci ","Fluoranthene","Fluorene","gamma-Hexachlorocyclohexane","Heptachlor","Heptachloroepoxide","Hexachlorobenzene","Indeno(1,2,3-c,d)pyrene","Inorganic nitrogen","Iron","Isodrin","Lead","Macrozoobenthos","Magnesium","Manganese","Mercury","Methoxychlor","Methylosmoline","Metolachlor","Naphthalene","Nickel","Nitrates","Nitrites","Organic nitrogen","Orthophosphate-phosphorus","Oxygen saturation","p,p-DDD","p,p-DDE","p,p-DDT","PAHs","PCB 101","PCB 118","PCB 138","PCB 153","PCB 180","PCB 28","PCB 52","Pentachlorobenzene","Petroleum hydrocarbons","Phenanthrene","Potassium","Pyrene","Selenium","Silica (SiO2)","Simazine","Sodium","Sulfides","Sulphates","Tetrachloromethane","Total coliforms","Total dissolved phosphorus","Total dissolved salts","Total extractable matter","Total hardness","Total nitrogen","Total organic carbon","Total phosphorus","Trifluralin","Water temperature","Zinc"
"2132","Kohsoom 18-Mar-01",0,0,0,0,0,0,0,0,0,0.95,0.08,0,0,0,0.03,0,0,0,0,0,0,0,0,226,4.5,0,2.78,75,0,0,14,6.8,50,0,60,0,25,0,0,0,8.9,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0.41,0,2,2.3,24,0.08,0,0,0,0,0,0,3.8,0.02,0,0.12,0,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0,5.1,0,0,0,0,29.5,0,103,0,0,0,0,0,0,0,0,0.15,0,5,57
"2133","Kohsoom 18-May-11",0,0,0,0,0,0,0,0,0,3.96,0,0,0,2.6,0,0,0,0,0,0,0,0,0,236.6,4.11,0,0.326,4.1,0,0,11.3,5.48,43.47,0,3.8,0,5.4,0,0,0,5.85,0,0,0,0,790,170,0,0,0,0,0,0,0,0,0.184,0,2.1,0,77.72,0.052,0.283,0,0,0,0,5.7,2.244,0.066,0,0.0915,67.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.6,0,0,0,1300,0,390,0,5.09,0,0,0.097,0,24,12.1
"2134","Kohsoom 18-Nov-16",0,0,0,0,0,0,0,0,0,2.639,0.445,0,27.6,0,0,0,0,0,0,0,0,0,0,199.65,5.2,0,0,61.859,0,0,40.1,7.1,44.615,0,0,0,0,0,0,0,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.372,0,0,0,0,0,0,0,0.56,0.0894,0,0.2525,61.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4,0,0,0,0,25.3,0,43.384,0,0,0.2864,307,0,252.209,3.923,4.007,0.3405,0,11,0
"2135","Kohsoom 18-Sep-99",0,0,0,0,0,0,0,0,0,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.4,0,3.02,87,0,0,20.4,11.6,108,0,15,0,23,0,0,0,3.8,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0.8,0,28,2.2,19.6,0.06,0,0,0,0,0,0,4.6,0.08,0,0.18,0,0,0,0.09,0,0,0,0,0,0,0,0,0,0,0,7.9,0,0,0,0,58.8,0,74,0,0,0,0,0,0,0,0,0.21,0,20,147
"2136","Kohsoom 19-Apr-13",0,0,0,0,0,0,0,0,0,0.8682,0.1,0,53,1.1,0,0,0,0,0,0,0,0,0,149.2,3.8,0,0,47.31,0,0,18.2,4.8,32.78,0,2.4,0,4.9,0,0,0,8.5,12.3,0,0,0,1.4,1.7,0,0,0,0,0,0,0,0,1.763,0,1.9,2.2,9.46,0.2706,0.14,0,0,0,0,2.7,1.0203,0.0723,0,0.1175,79.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2,0,0,0,0,27.3,0,43.96,0,170,0,254,0,0,2.35,4.183,0.165,0,11,7
"2137","Kohsoom 19-Dec-04",0,0,0,0,0,0,0,0,0,1.51,0,0,0,0,0,0,0,0,0,0,0,0,0,250.1,6.2,0,0.057,84.8,0,0,16.3,8.6,42.5,0,0.963,0,1.846,0,0,0,9.9,0,0,0,0,0.06,0.04,0,0,0.019,0,0,0,0,0,0.165,0,0.367,0,24,0.03,0,0,0,0,0,8.841,2.86,0.08,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2,0,0,0,0,25.9,0,111.8,0,0.12,0,0,0,0,0,0,0.36,0,1.5,0
"2138","Kohsoom 19-Dec-08",0,0,0,0,0,0,0,0,0,3.74,0.078,0,0,0,0,0,0,0,0,0,0,0,0,262.3,3.96,0,0,80.8,0,0,12.1,5.28,47.4,0,0,0,0,0,0,0,10.58,0,0,0,0,27,2.2,0,0,0,0,0,0,0,0,0,0,0,0,18.9,0.07,0,0,0,0,0,0,1.57,0.055,0,0.208,89.9,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,4.4,0,0,8.357,0,28.1,0.1,68.5,0.25,79,0,392,0,157.36,0,0,0.286,0,7,0
"2139","Kohsoom 19-Dec-14",0,0,0,0,0.341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2140","Kohsoom 19-Jun-01",0,0,0,0,0,0,0,0,0,2.94,0.07,0,0,0,0.01,0,0,0,0,0,0,0,0,146,4.3,0,3.1,54,0,0,15.6,4.3,69.5,0,14.3,0,18.3,0,0,0,2.9,0,0,0,0,0.38,0.002,0,0,0.02,0,0,0,0,0,1.93,0,30,2.11,12.6,0.31,0,0,0,0,0,0,0.15,0.02,0,0.3,0,0,0,0.18,0,0,0,0,0,0,0,0,0,0,0,7.38,0,0,0,0,45.98,0,67.3,0,0.64,0,0,0.2,0,0,0,0.68,0,26,235
"2141","Kohsoom 19-Jun-16",0,0,0,0,0,0,0,0,0,2.746,0.492,0,28.6,0,0,0,0,0,0,0,0,0,0,228.57,4.5,0,0,70.81,0,0,38.8,6.08,35.089,0,0,0,0,0,0,0,6.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.16,0,0,0,0,0,0,0,0.5075,0.0574,0,0.3793,70.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2,0,0,0,0,23.2,0,53.719,0,0,0.442,331,0,186.202,4.19,4.215,0.523,0,19,0
"2142","Kohsoom 19-Mar-09",0.001,0.001,0.003,0.004,0,0,0,0,0,0,0,0.005,0,0,0,0,0.0035,0.0075,0.0075,0,0.0075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,0,0.0045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0.005,0,0.003,0,6.395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2143","Kohsoom 19-Sep-15",0,0,0,0,0,0,0,0,0,2.686,0.447,0,0,0,0,0,0,0,0,0,0,0,0,172.71,6,0,0,53.54,0,0,76.88,8.64,34.541,0,0,0,0,0,0,0,7.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.7,0.0418,0,0,0,0,0,0,0.356,0.1539,0,0.347,79.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,0,0,0,0,20.9,0,47.048,0,0,0.4072,273,0,190.25,3.56,5.588,0.4534,0,18.5,0
"2144","Kohsoom 20-Apr-07",0,0,0,0,0,0.078,0.01,0.005,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005,0,0,0,0.005,0.009,0.005,0,0,0,0,0.005,0.005,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0.012,0,0,0,0,0,0,0,0.005,0.006,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2145","Kohsoom 20-Aug-09",0.001,0.001,0.003,0.004,0,0,0.001,0,0,4.99,0.082,0.005,0,0,0,0,0.0035,0.0075,0.0075,0,0.0075,0,0,168.4,4.89,0,0,40.4,0,0,16.2,6.52,35.1,0,0,0.003,0,0,0,0,6.88,0,0,0,0.001,220,130,0.0045,0,0.001,0,0,0.001,0,0,0,0,0,2.37,16.1,0.065,0,0,0,0,0.01,0,0.93,0.02,0,0.235,71.9,0,0,0.001,0,0.001,0,0.002,0.002,0.002,0,0,0.001,0.05,0.005,3.9,0.003,0,3.707,0,21.9,0,41,0.391,3300,0,287,0,94.08,0,0,0.313,0,20,0
"2146","Kohsoom 20-Aug-15",0,0,0,0,0.265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2147","Kohsoom 20-Dec-03",0,0,0,0,0,0,0,0,0,1.13,0,0,0,0,0,0,0,0,0,0,0,0,0,274.5,6.8,0,0.365,89.6,0,0,22.7,10.8,56.8,0,0.975,0,14.64,0,0,0,8.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.521,0,6.52,0,29.1,0.095,0,0,0,0,0,4.76,2.41,0.07,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.7,0,0,10.4,0,32.6,0,117,0,0,0,0,0,0,0,0,0.3,0,4,22
"2148","Kohsoom 20-Feb-16",0,0,0,0,0,0,0,0,0,1.4195,0.449,0,28.7,0,0,0,0,0,0,0,0,0,0,205.57,4.5,0,0,63.69,0,0,58.62,6.08,39.861,0,0,0,0,0,0,0,10.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.74,0,0,0,0,0,0,0,0.86,0.0481,0,0.0894,86.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4,0,0,0,0,24.1,0,42.36,0,0,0.1029,304,0,223.73,2.995,5.625,0.1235,0,6,0
"2149","Kohsoom 20-Mar-16",0,0,0,0,0,0,0,0,0,1.448,0.453,0,25.3,0,0,0,0,0,0,0,0,0,0,203.74,5.2,0,0,63.12,0,0,42.28,8,41.892,0,0,0,0,0,0,0,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.62,0,0,0,0,0,0,0,1.05,0.0651,0,0.1983,70.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2,0,0,0,0,27.8,0,52.312,0,0,0.221,319,0,248.142,3.148,5.282,0.2711,0,15,0
"2150","Kohsoom 20-Oct-10",0,0,0,0,0,0,0,0,0,4.43,0.097,0,31,2.6,0,0,0,0,0,0,0,0,0,213.5,4.9,0,0.246,64.4,0,0,12.9,7.61,39.7,0,5.2,0,15.8,0,0,0,4.96,0,0,0,0,240,13,0,0,0.003,0,0,0,0,0,0,0,4,0,13.3,0.108,0.283,0,0,0,0,6.7,1.43,0.041,0,0.058,50.8,0,0,0.003,0,0,0,0,0,0,0,0,0,0.05,0,4.2,0,0,6.978,0,24.6,0,53.8,0.025,13000,0,301,0,123.48,0,0,0.122,0,15,14.7
"2151","Kohsoom 20-Oct-16",0,0,0,0,0.074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2152","Kohsoom 20-Oct-99",0,0,0,0,0,0,0,0,0,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.82,0,1.17,75,0,0,25,7.7,130.4,0,20,0,8,0,0,0,3.7,0,0,0,0,1.1,0.03,0,0,0.14,0,0,0,0,0,0.78,0,87,0,24.6,0.12,0,0,0,0,0,0,0.43,0.01,0,0.02,0,0,0,0.17,0,0,0,0,0,0,0,0,0,0,0,5.2,0,0,0,0,29.4,0,53,0,16,0,0,0,0,0,0,0.04,0,13.5,36
"2153","Kohsoom 20-Sep-12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1700,0,0,0,0,0,0,0,0,0,0
"2154","Kohsoom 21-Apr-07",0,0,0,0,0,0,0,0,0,0.9,0.066,0,0,0,0,0,0,0,0,0,0,0,0,213.5,4.8,0,0.05,73.6,0,0,15.2,7,33.7,0,1.786,0,4.883,0,0,0,10.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.501,0,1.947,0,21.9,0.166,0,0,0,0,0,6.134,2.45,0.042,0,0.06,94.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4,0,0,6.07,0,20.2,0,99.4,0,0,0,354,0,120.9,0,0,0.13,0,11.9,10
"2155","Kohsoom 21-Apr-10",0,0,0,0,0,0,0,0,0,1.926,0.05,0,23,2.5,0,0,0,0,0,0,0,0,0,156.2,2.51,0,0.209,49.8,0,0,7.4,3.35,35.5,0,9.1,0,17.2,0,0,0,5.07,0,0,0,0,3.3,3.4,0,0,0.003,0,0,0,0,0,0,0,10.2,0,13.1,0.097,0.175,0,0,0,0,7.3,1.783,0.0202,0,0.0307,54.1,0,0,0.003,0,0,0,0,0,0,0,0,0,0.05,0,3.2,0,0,2.741,0,22.3,0,47.2,0.025,130,0,284,0,100.24,0,0,0.113,0,17,28.8
"2156","Kohsoom 21-Apr-16",0,0,0,0,0.007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2157","Kohsoom 21-Aug-16",0,0,0,0,0,0,0,0,0,0.8393,0.421,0,28.6,0,0,0,0,0,0,0,0,0,0,177.266,2.8,0,0,54.92,0,0,41.61,7.68,29.144,0,0,0,0,0,0,0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.98,0,0,0,0,0,0,0,0.376,0.0549,0,0.1269,67.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2,0,0,0,0,24.1,0,48.232,0,0,0.1471,272,0,234.079,1.583,3.62,0.1721,0,25,0
"2158","Kohsoom 21-Jul-07",0,0,0,0,0,0.035,0.009,0.005,0,0.88,0,0,0,0,0.06,0,0,0,0,0,0,0,0.005,207.4,4.7,0,0.669,73.6,0,0,13.9,6.4,46.1,0,17.16,0,4.104,0,0.005,0,7.54,0,0.015,0.043,0.005,2.8,0.023,0,0,0.006,0.005,0.005,0,0,0,1.735,0,1.758,0,19.2,0.269,0,0,0,0.005,0,8.585,2.02,0.033,0,0.09,95.9,0.033,0.008,0.024,0,0,0,0,0,0,0,0,0,0,0,3.8,0,0,9.148,0.06,27.6,0,92.6,0,16,0,369,0,118.7,0,0,0.21,0,26.9,56
"2159","Kohsoom 21-Jun-03",0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,231.8,5.1,0,0.92,76.8,0,0,15.2,8.4,60.3,0,3.13,0,11.35,0,0,0,7.7,0,0,0,0,3.5,0.06,0,0,0,0,0,0,0,0,0.284,0,7.47,0,24,0.296,0,0,0,0,0,8.28,2.4,0.06,0,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9,0,0,0,0,35.6,0,102.7,0,320,0,0,0,0,0,0,0.24,0,24,55
"2160","Kohsoom 21-Jun-12",0,0,0,0,0,0,0,0,0,2.31,0,0,0,2.7,0,0,0,0,0,0,0,0,0,187.5,4.46,0,0,55.79,0,0,15.8,5.95,32.8,0,17.3,0,16.7,0,0,0,5.66,0,0,0,0,3.3,0.79,0,0,0,0,0,0,0,0,0.287,0,2.6,0,11.52,0.145,0.17,0,0,0,0,4.1,1.17,0.042,0,0.066,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7,0,0,7.7,0,26.4,0,45.8,0,790,0,268,0,3.72,4.23,0,0.092,0,20,20.6
"2161","Kohsoom 21-Nov-13",0,0,0,0,0,0,0,0,0,3.387,0,0,30,1.6,0,0,0,0,0,0,0,0,0,216.55,5.1,0,0,67.1,0,0,25.2,6.4,49.483,0,0,0,1.4,0,0,0,10.35,17.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6823,0,0,0,13.42,0.168,0,0,0,0,0,3.1,0.815,0.087,0,0.226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,0,0,0,0,34.3,0,69.5,0,0,0,366,0,0,5.146,6.155,0.314,0,6,5.6
"2162","Kohsoom 21-Oct-16",0,0,0,0,0,0,0,0,0,0.827,0.446,0,28.3,0,0,0,0,0,0,0,0,0,0,165.188,5.3,0,0,51.181,0,0,50.74,7.04,31.459,0,0,0,0,0,0,0,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.236,0,0,0,0,0,0,0,0.4925,0.0944,0,0.1375,64.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1,0,0,0,0,21.8,0,42.424,0,0,0.1608,256,0,201.361,2.252,4.023,0.1863,0,16,0
"2163","Kohsoom 21-Sep-02",0,0,0,0,0,0,0,0,0,1.75,0,0,0,0,0,0,0,0,0,0,0,0,0,275,4.8,0,1.1,90,0,0,14.4,8,71,0,0.11,0,36.3,0,0,0,7.7,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,1.63,0,8.68,0,29,0.22,0,0,0,0,0,0,2.8,0.06,0,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,0,0,0,0,0,0,0,0,0.18,0,21.5,91
"2164","Kohsoom 21-Sep-09",0.001,0.001,0.003,0.004,0,0,0.001,0,0,7.42,0.065,0.005,0,0,0,0,0.0035,0.0075,0.0075,0,0.0075,0,0,254.9,3.87,0,0,61,0,0,11.4,4.9,44,0,0,0.003,0,0,0,0,7.25,0,0,0,0.001,0,0,0.0045,0.005,0.001,0,0,0.001,0,0,0,0.001,0,0,19.9,0.198,0,0,0,0,0.01,0,0.72,0.023,0,0.281,79.2,0,0,0.001,0,0.001,0,0.002,0.002,0.002,0,0,0.001,0.05,0.005,4.9,0.003,0,10.724,0,28.8,0,61.8,0.25,0,0,392,0,0,0,0,0.376,0,20,0
"2165","Kohsoom 21-Sep-15",0,0,0,0,0.346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2166","Kohsoom 22-Apr-15",0,0,0,0,0,0,0,0,0,1.9215,0.118,0,0,0,0,0,0,0,0,0,0,0,0,218.01,5.8,0,0,67.55,0,0,32.72,7.68,47.493,0,0,0,0,0,0,0,8.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.51,0.054,0,0,0,0,0,0,0.7735,0.0921,0,0.1086,88.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7,0,0,0,0,36.8,0,67.632,0,0,0.1306,361,0,267.984,3.084,8.96,0.1824,0,13.5,0
"2167","Kohsoom 22-Apr-99",0,0,0,0,0,0,0,0,0,1.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.6,0,0,62,0,0,0,7,41.5,0,10,0,12,0,0,0,5.2,0,0,0,0,0.28,0.0078,0,0,0.02,0,0,0,0,0,0.19,0,18,0,19.2,0.005,0,0,0,0,0,0,5.4,0.07,0,0.13,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,0,6.4,0,0,0,0,62.4,0,62.1,0,5.4,0,0,0,0,0,0,0.23,0,14,59
"2168","Kohsoom 22-Aug-13",0,0,0,0,0,0,0,0,0,3.435,0.1,0,31,2.9,0,0,0,0,0,0,0,0,0,216.6,4.1,0,0,67.1,0,0,22.7,9.66,34.39,0,1.6,0,2.6,0,0,0,7.76,16.3,0,0,0,2.7,1.7,0,0,0,0,0,0,0,0,0.5763,0,0.89,0,13.42,0.0684,0,0,0,0,0,1.9,0.488,0.057,0,0.17,97.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3,0,0,0,0,18.6,0,42.52,0,33,0,304,0,0,4.463,5.928,0.238,0,26.5,5.2
"2169","Kohsoom 22-Aug-15",0,0,0,0,0,0,0,0,0,5.075,0,0,0,0,0,0,0,0,0,0,0,0,0,220.03,6.8,0,0,68.17,0,0,45.84,9.08,36.521,0,0,0,0,0,0,0,7.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.63,0.048,0,0,0,0,0,0,0.4395,0.1115,0,0.4909,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4,0,0,0,0,19.5,0,48.344,0,0,0.57,319,0,228.704,6.621,3.713,0.674,0,27,0
"2170","Kohsoom 22-Aug-98",0,0,0,0,0,0,0,0,0,1.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.5,0,0.19,53,0,0,0,11.1,76.6,0,13,0,108,0,0,0,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.97,0,52,0,12.6,0.24,0,0,0,0,0,63,0.52,0.03,0,0.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.4,0,0,0,0,49.9,0,53.5,0,0,0,0,0,0,0,0,0.77,0,25,356
"2171","Kohsoom 22-Dec-02",0,0,0,0,0,0,0,0,0,1.94,0,0,0,0,0,0,0,0,0,0,0,0,0,250,5.2,0,0.54,82,0,0,13.5,8.4,78,0,3.8,0,10.83,0,0,0,8.9,0,0,0,0,0.02,0.02,0,0,0.01,0,0,0,0,0,0.82,0,0,0,27,0.1,0,0,0,0,0,0,2.2,0.05,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9,0,0,0,0,46.6,0,113,0,0.07,0,0,0,0,0,0,0.17,0,4.5,66
"2172","Kohsoom 22-Dec-07",0,0,0,0,0,0.077,0.026,0.005,0,1.05,0.16,0,0,0,0.06,0,0,0,0,0,0,0,0.005,250.1,4.9,0,0.289,84.8,0,0,15.4,6.9,46.2,0,25.67,0,21.24,0,0.005,0,12.14,0,0.005,0.03,0.005,0,0,0,0,0.012,0.005,0.005,0,0,0,1.702,0,5.626,0,24.3,0.272,0.025,0,0,0.005,0,8.432,1.59,0.039,0,0.07,90.1,0.012,0.006,0.021,0,0,0,0,0,0,0,0,0,0,0,3.3,0,0,7.11,0.06,28.5,0,110.9,0,0,0,422,0,138.6,0,0,0.16,0,3.1,10
"2173","Kohsoom 22-Feb-13",0,0,0,0,0,0,0,0,0,1.529,0.1,0,23,0,0,0,0,0,0,0,0,0,0,190.7,3.7,0,0,60.49,0,0,15.6,4.8,36.52,0,9.3,0,5.5,0,0,0,11.63,14.2,0,0,0,4.9,1.1,0,0,0,0,0,0,0,0,1.4466,0,5.9,0,12.1,0.3454,0.32,0,0,0,0,3.1,1.579,0.064,0,0.115,91.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4,0,0,0,0,29.1,0,55.68,0,170,0,301,0,0,3.806,5.096,0.161,0,4.5,10.5
"2174","Kohsoom 22-Sep-16",0,0,0,0,0,0,0,0,0,1.888,0.435,0,26.5,0,0,0,0,0,0,0,0,0,0,201.91,3.8,0,0,62.559,0,0,46.27,7.36,35.62,0,0,0,0,0,0,0,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.511,0,0,0,0,0,0,0,0.4815,0.0571,0,0.275,60.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4,0,0,0,0,22.5,0,44.36,0,0,0.3298,296,0,263.111,2.994,3.001,0.3756,0,22,0
"2175","Kohsoom 23-Apr-14",0,0,0,0,0,0,0,0,0,2.418,0.161,0,0,1.4,0,0,0,0,0,0,0,0,0,275.96,3.88,0,0,85.5,0,0,25.1,5.18,45.606,0,0,0,2.2,0,0,0,8.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.52,0,17.1,0,0,0,0,0,0,4.6,0.554,0.064,0,0.171,89.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0,0,0,28.9,0,60.961,0,0,0,396,0,326.9,3.643,5.415,0.237,0,18,6.2
"2176","Kohsoom 23-Aug-12",0,0,0,0,0,0,0,0,0,1.736,0,0,0,2.3,0,0,0,0,0,0,0,0,0,208.62,3.7,0,0,60.02,0,0,19.4,4.8,27.12,0,18,0,10,0,0,0,5.1,0,0,0,0,4,1.7,0,0,0,0,0,0,0,0,0.3071,0,5.8,0,12,0.097,0.13,0,0,0,0,12,1.075,0.042,0,0.072,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7,0,0,6.9,0,25.3,0,45.37,0,1100,0,287,0,4,3.42,0,0.101,0,26,25
"2177","Kohsoom 23-Dec-06",0,0,0,0,0,0.167,0.025,0.01,0,1.29,0,0,0,0,0.509,0,0,0,0,0,0,0,0.032,225.7,4.9,0,0.229,75.2,0,0,15.4,7.2,30.2,0,2.383,0,12.06,0,0.005,0,10.8,0,0.066,0.145,0.068,0.04,0.027,0,0,0.031,0.006,0.005,0,0,0,0.827,0,10.893,0,24.3,0.147,0,0,0,0.034,0,5.059,2.02,0.039,0,0.1,147,0.072,0.016,0.025,0,0,0,0,0,0,0,0,0,0,0,2.7,0,0,10.01,0.73,17.7,0,98.8,0,1.6,0,347,0,125,0,0,0.19,0,5.1,40
