"","location","Year","measure","mean_v","min_v","max_v","range"
"4369","Sakda","1999","Magnesium",17.8951351351351,10.8,38.1,"10.8 , 17.8951351351351 , 38.1"
"4370","Sakda","1999","Manganese",39.7928205128205,0.01,905,"0.01 , 39.7928205128205 , 905"
"4371","Sakda","1999","Nickel",42.2,35.1,49.3,"35.1 , 42.2 , 49.3"
"4372","Sakda","1999","Nitrates",1.49027027027027,0.64,2.28,"0.64 , 1.49027027027027 , 2.28"
"4373","Sakda","1999","Nitrites",0.0378378378378378,0.01,0.08,"0.01 , 0.0378378378378378 , 0.08"
"4374","Sakda","1999","Orthophosphate-phosphorus",0.047,0.009,0.08,"0.009 , 0.047 , 0.08"
"4375","Sakda","1999","p,p-DDT",0.159161111111111,0.004,1.25,"0.004 , 0.159161111111111 , 1.25"
"4376","Sakda","1999","Potassium",3.71162162162162,2,6.3,"2 , 3.71162162162162 , 6.3"
"4377","Sakda","1999","Sodium",20.8075675675676,12.8,25.5,"12.8 , 20.8075675675676 , 25.5"
"4378","Sakda","1999","Sulphates",52.0378378378378,30,80.45,"30 , 52.0378378378378 , 80.45"
"4379","Sakda","1999","Total coliforms",2.035115,0.0045,16,"0.0045 , 2.035115 , 16"
"4380","Sakda","1999","Total phosphorus",0.0710810810810811,0.01,0.15,"0.01 , 0.0710810810810811 , 0.15"
"4381","Sakda","1999","Water temperature",13.6081081081081,0.5,27,"0.5 , 13.6081081081081 , 27"
"4382","Sakda","1999","Zinc",28.7282051282051,9,104.7,"9 , 28.7282051282051 , 104.7"
"4383","Sakda","2000","Ammonium",0.491666666666667,0.04,2.93,"0.04 , 0.491666666666667 , 2.93"
"4384","Sakda","2000","Anionic active surfactants",0.0869444444444444,0.06,0.14,"0.06 , 0.0869444444444444 , 0.14"
"4385","Sakda","2000","Atrazine",0.0433333333333333,0.02,0.07,"0.02 , 0.0433333333333333 , 0.07"
"4386","Sakda","2000","Bicarbonates",154.888888888889,130,185,"130 , 154.888888888889 , 185"
"4387","Sakda","2000","Biochemical Oxygen",3.86666666666667,3,6,"3 , 3.86666666666667 , 6"
"4388","Sakda","2000","Cadmium",1.22052631578947,0.01,6,"0.01 , 1.22052631578947 , 6"
"4389","Sakda","2000","Calcium",55.9555555555556,47.6,76.7,"47.6 , 55.9555555555556 , 76.7"
"4390","Sakda","2000","Chemical Oxygen Demand (Cr)",23.6805555555556,11.2,48,"11.2 , 23.6805555555556 , 48"
"4391","Sakda","2000","Chemical Oxygen Demand (Mn)",6.13888888888889,4.3,8.2,"4.3 , 6.13888888888889 , 8.2"
"4392","Sakda","2000","Chlorides",41.05,28.4,59.5,"28.4 , 41.05 , 59.5"
"4393","Sakda","2000","Chromium",16.3252631578947,1,39.92,"1 , 16.3252631578947 , 39.92"
"4394","Sakda","2000","Copper",28.2242105263158,2,67.67,"2 , 28.2242105263158 , 67.67"
"4395","Sakda","2000","Dissolved oxygen",8.79444444444444,5.6,11.7,"5.6 , 8.79444444444444 , 11.7"
"4396","Sakda","2000","Fecal coliforms",0.406037037037037,0.002,2.6,"0.002 , 0.406037037037037 , 2.6"
"4397","Sakda","2000","Fecal streptococci ",0.0445652173913043,0.002,0.36,"0.002 , 0.0445652173913043 , 0.36"
"4398","Sakda","2000","gamma-Hexachlorocyclohexane",0.035,0.01,0.12,"0.01 , 0.035 , 0.12"
"4399","Sakda","2000","Iron",1.29111111111111,0.48,1.95,"0.48 , 1.29111111111111 , 1.95"
"4400","Sakda","2000","Lead",26.1742105263158,6,77.75,"6 , 26.1742105263158 , 77.75"
"4401","Sakda","2000","Macrozoobenthos",2.10333333333333,1.85,2.92,"1.85 , 2.10333333333333 , 2.92"
"4402","Sakda","2000","Magnesium",20.3805555555556,12,31.1,"12 , 20.3805555555556 , 31.1"
"4403","Sakda","2000","Manganese",9.54815789473684,0.01,235,"0.01 , 9.54815789473684 , 235"
"4404","Sakda","2000","Nitrates",1.81111111111111,0.8,2.84,"0.8 , 1.81111111111111 , 2.84"
"4405","Sakda","2000","Nitrites",0.0272222222222222,0.01,0.06,"0.01 , 0.0272222222222222 , 0.06"
"4406","Sakda","2000","Orthophosphate-phosphorus",0.0572222222222222,0.01,0.1,"0.01 , 0.0572222222222222 , 0.1"
"4407","Sakda","2000","p,p-DDT",0.08,0.01,0.52,"0.01 , 0.08 , 0.52"
"4408","Sakda","2000","Potassium",3.73888888888889,2.8,5.9,"2.8 , 3.73888888888889 , 5.9"
"4409","Sakda","2000","Sodium",22.1083333333333,17.6,29.4,"17.6 , 22.1083333333333 , 29.4"
"4410","Sakda","2000","Sulphates",54.8388888888889,42.7,90.5,"42.7 , 54.8388888888889 , 90.5"
"4411","Sakda","2000","Total coliforms",1.39721212121212,0.002,9.2,"0.002 , 1.39721212121212 , 9.2"
"4412","Sakda","2000","Total extractable matter",0.09,0.07,0.12,"0.07 , 0.09 , 0.12"
"4413","Sakda","2000","Total phosphorus",0.0961111111111111,0.02,0.18,"0.02 , 0.0961111111111111 , 0.18"
"4414","Sakda","2000","Water temperature",13.5416666666667,1.5,26,"1.5 , 13.5416666666667 , 26"
"4415","Sakda","2000","Zinc",43.6631578947368,5,316,"5 , 43.6631578947368 , 316"
"4416","Sakda","2001","Ammonium",0.317878787878788,0.1,0.51,"0.1 , 0.317878787878788 , 0.51"
"4417","Sakda","2001","Anionic active surfactants",0.142424242424242,0.03,0.58,"0.03 , 0.142424242424242 , 0.58"
"4418","Sakda","2001","Atrazine",0.0221666666666667,0.009,0.05,"0.009 , 0.0221666666666667 , 0.05"
"4419","Sakda","2001","Bicarbonates",153.723333333333,136,183,"136 , 153.723333333333 , 183"
"4420","Sakda","2001","Biochemical Oxygen",2.8269696969697,1.8,3.5,"1.8 , 2.8269696969697 , 3.5"
"4421","Sakda","2001","Cadmium",4.81074074074074,0.05,24.3,"0.05 , 4.81074074074074 , 24.3"
"4422","Sakda","2001","Calcium",60.6333333333333,51,72.6,"51 , 60.6333333333333 , 72.6"
"4423","Sakda","2001","Chemical Oxygen Demand (Cr)",17.7939393939394,10,29,"10 , 17.7939393939394 , 29"
"4424","Sakda","2001","Chemical Oxygen Demand (Mn)",4.05969696969697,3,5.9,"3 , 4.05969696969697 , 5.9"
"4425","Sakda","2001","Chlorides",35.6830303030303,27.5,48.24,"27.5 , 35.6830303030303 , 48.24"
"4426","Sakda","2001","Chromium",16.030303030303,2.8,58,"2.8 , 16.030303030303 , 58"
"4427","Sakda","2001","Copper",23.2778787878788,8,56.3,"8 , 23.2778787878788 , 56.3"
"4428","Sakda","2001","Dissolved oxygen",8.76848484848485,6.3,11.4,"6.3 , 8.76848484848485 , 11.4"
"4429","Sakda","2001","Fecal coliforms",0.0933333333333333,0.002,0.49,"0.002 , 0.0933333333333333 , 0.49"
"4430","Sakda","2001","Fecal streptococci ",0.0078,0.002,0.07,"0.002 , 0.0078 , 0.07"
"4431","Sakda","2001","gamma-Hexachlorocyclohexane",0.16375,0.01,0.59,"0.01 , 0.16375 , 0.59"
"4432","Sakda","2001","Iron",1.24,0.26,3.46,"0.26 , 1.24 , 3.46"
"4433","Sakda","2001","Lead",12.907037037037,2,48.36,"2 , 12.907037037037 , 48.36"
"4434","Sakda","2001","Macrozoobenthos",2.05083333333333,1.75,2.27,"1.75 , 2.05083333333333 , 2.27"
"4435","Sakda","2001","Magnesium",15.8848484848485,11.9,26,"11.9 , 15.8848484848485 , 26"
"4436","Sakda","2001","Manganese",0.0748484848484848,0.03,0.19,"0.03 , 0.0748484848484848 , 0.19"
"4437","Sakda","2001","Nickel",5.14,3.9,5.93,"3.9 , 5.14 , 5.93"
"4438","Sakda","2001","Nitrates",1.85878787878788,0.84,2.76,"0.84 , 1.85878787878788 , 2.76"
"4439","Sakda","2001","Nitrites",0.0215151515151515,0.005,0.04,"0.005 , 0.0215151515151515 , 0.04"
"4440","Sakda","2001","Orthophosphate-phosphorus",0.0515151515151515,0.01,0.11,"0.01 , 0.0515151515151515 , 0.11"
"4441","Sakda","2001","p,p-DDT",0.19712,0.008,0.89,"0.008 , 0.19712 , 0.89"
"4442","Sakda","2001","Potassium",3.72121212121212,2,5.2,"2 , 3.72121212121212 , 5.2"
"4443","Sakda","2001","Sodium",22.5106060606061,12.4,35.8,"12.4 , 22.5106060606061 , 35.8"
"4444","Sakda","2001","Sulphates",51.1627272727273,29.4,60.9,"29.4 , 51.1627272727273 , 60.9"
"4445","Sakda","2001","Total coliforms",1.60965517241379,0.01,16,"0.01 , 1.60965517241379 , 16"
"4446","Sakda","2001","Total extractable matter",0.128888888888889,0.09,0.18,"0.09 , 0.128888888888889 , 0.18"
"4447","Sakda","2001","Total phosphorus",0.0796296296296296,0.04,0.12,"0.04 , 0.0796296296296296 , 0.12"
"4448","Sakda","2001","Water temperature",13.7545454545455,3,26,"3 , 13.7545454545455 , 26"
"4449","Sakda","2001","Zinc",40.4545454545455,10,80,"10 , 40.4545454545455 , 80"
"4450","Sakda","2002","Ammonium",0.233846153846154,0.02,0.75,"0.02 , 0.233846153846154 , 0.75"
"4451","Sakda","2002","Anionic active surfactants",0.0566666666666667,0.05,0.06,"0.05 , 0.0566666666666667 , 0.06"
"4452","Sakda","2002","Atrazine",0,0,0,"0 , 0 , 0"
"4453","Sakda","2002","Bicarbonates",127.951282051282,73.2,211,"73.2 , 127.951282051282 , 211"
"4454","Sakda","2002","Biochemical Oxygen",2.73888888888889,1.4,3.9,"1.4 , 2.73888888888889 , 3.9"
"4455","Sakda","2002","Cadmium",0.954642857142857,0.2,2.7,"0.2 , 0.954642857142857 , 2.7"
"4456","Sakda","2002","Calcium",52.0951282051282,39.2,73.9,"39.2 , 52.0951282051282 , 73.9"
"4457","Sakda","2002","Chemical Oxygen Demand (Cr)",32.0606060606061,7,120,"7 , 32.0606060606061 , 120"
"4458","Sakda","2002","Chemical Oxygen Demand (Mn)",5.10833333333333,3.7,8.4,"3.7 , 5.10833333333333 , 8.4"
"4459","Sakda","2002","Chlorides",45.1051282051282,20.4,127.8,"20.4 , 45.1051282051282 , 127.8"
"4460","Sakda","2002","Chromium",7.02296296296296,0.53,50.8,"0.53 , 7.02296296296296 , 50.8"
"4461","Sakda","2002","Copper",20.6385714285714,0,60.29,"0 , 20.6385714285714 , 60.29"
"4462","Sakda","2002","Dissolved oxygen",7.9974358974359,5.2,12.3,"5.2 , 7.9974358974359 , 12.3"
"4463","Sakda","2002","Fecal coliforms",0.24,0.24,0.24,"0.24 , 0.24 , 0.24"
"4464","Sakda","2002","Fecal streptococci ",0.002,0.002,0.002,"0.002 , 0.002 , 0.002"
"4465","Sakda","2002","gamma-Hexachlorocyclohexane",0.0155,0,0.05,"0 , 0.0155 , 0.05"
"4466","Sakda","2002","Iron",1.25892857142857,0.08,20,"0.08 , 1.25892857142857 , 20"
"4467","Sakda","2002","Lead",7.2288,1.18,40.9,"1.18 , 7.2288 , 40.9"
"4468","Sakda","2002","Magnesium",22.5133333333333,9.48,40.1,"9.48 , 22.5133333333333 , 40.1"
"4469","Sakda","2002","Manganese",9.93678571428571,0.01,277,"0.01 , 9.93678571428571 , 277"
"4470","Sakda","2002","Nickel",1.85066666666667,0.46,4.51,"0.46 , 1.85066666666667 , 4.51"
"4471","Sakda","2002","Nitrates",1.38918918918919,0.22,3.29,"0.22 , 1.38918918918919 , 3.29"
"4472","Sakda","2002","Nitrites",0.024948717948718,0.005,0.08,"0.005 , 0.024948717948718 , 0.08"
"4473","Sakda","2002","Orthophosphate-phosphorus",0.0298888888888889,0.005,0.1,"0.005 , 0.0298888888888889 , 0.1"
"4474","Sakda","2002","p,p-DDT",0.0283333333333333,0,0.29,"0 , 0.0283333333333333 , 0.29"
"4475","Sakda","2002","PAHs",3.93,3.93,3.93,"3.93 , 3.93 , 3.93"
"4476","Sakda","2002","Petroleum hydrocarbons",1.22,1.22,1.22,"1.22 , 1.22 , 1.22"
"4477","Sakda","2002","Sulphates",35.6756756756757,9.3,87.3,"9.3 , 35.6756756756757 , 87.3"
"4478","Sakda","2002","Total coliforms",0.24,0.24,0.24,"0.24 , 0.24 , 0.24"
"4479","Sakda","2002","Total phosphorus",0.0566666666666667,0.02,0.13,"0.02 , 0.0566666666666667 , 0.13"
"4480","Sakda","2002","Water temperature",13.8846153846154,1,26,"1 , 13.8846153846154 , 26"
"4481","Sakda","2002","Zinc",20.5642857142857,0,62.8,"0 , 20.5642857142857 , 62.8"
"4482","Sakda","2003","Ammonium",0.438888888888889,0.12,2.12,"0.12 , 0.438888888888889 , 2.12"
"4483","Sakda","2003","Anionic active surfactants",0.0447777777777778,0,0.091,"0 , 0.0447777777777778 , 0.091"
"4484","Sakda","2003","Atrazine",0,0,0,"0 , 0 , 0"
"4485","Sakda","2003","Benzo(a)pyrene",0.001,0.001,0.001,"0.001 , 0.001 , 0.001"
"4486","Sakda","2003","Benzo(b)fluoranthene",0.001,0.001,0.001,"0.001 , 0.001 , 0.001"
"4487","Sakda","2003","Benzo(g,h,i)perylene",0.001,0.001,0.001,"0.001 , 0.001 , 0.001"
"4488","Sakda","2003","Benzo(k)fluoranthene",0.001,0.001,0.001,"0.001 , 0.001 , 0.001"
"4489","Sakda","2003","Bicarbonates",174.841666666667,122,226.3,"122 , 174.841666666667 , 226.3"
"4490","Sakda","2003","Biochemical Oxygen",1.53266666666667,0.7,2.9,"0.7 , 1.53266666666667 , 2.9"
"4491","Sakda","2003","Cadmium",2.97855172413793,0.3,11.17,"0.3 , 2.97855172413793 , 11.17"
"4492","Sakda","2003","Calcium",53.6722222222222,42.8,64.7,"42.8 , 53.6722222222222 , 64.7"
"4493","Sakda","2003","Chemical Oxygen Demand (Cr)",18.4848484848485,5,59,"5 , 18.4848484848485 , 59"
"4494","Sakda","2003","Chemical Oxygen Demand (Mn)",5.48090909090909,2.2,42.7,"2.2 , 5.48090909090909 , 42.7"
"4495","Sakda","2003","Chlorides",33.1166666666667,21.3,43.9,"21.3 , 33.1166666666667 , 43.9"
"4496","Sakda","2003","Chromium",3.05759375,0.486,43.42,"0.486 , 3.05759375 , 43.42"
"4497","Sakda","2003","Copper",11.9871875,1.64,125.24,"1.64 , 11.9871875 , 125.24"
"4498","Sakda","2003","Dissolved oxygen",8.46969696969697,6.7,11.2,"6.7 , 8.46969696969697 , 11.2"
"4499","Sakda","2003","Fecal coliforms",0.594083333333333,0.04,3.3,"0.04 , 0.594083333333333 , 3.3"
"4500","Sakda","2003","Fecal streptococci ",0.0418666666666667,0.02,0.13,"0.02 , 0.0418666666666667 , 0.13"
"4501","Sakda","2003","Fluoranthene",0.001,0.001,0.001,"0.001 , 0.001 , 0.001"
"4502","Sakda","2003","gamma-Hexachlorocyclohexane",0.00711111111111111,0.001,0.013,"0.001 , 0.00711111111111111 , 0.013"
"4503","Sakda","2003","Indeno(1,2,3-c,d)pyrene",0.001,0.001,0.001,"0.001 , 0.001 , 0.001"
"4504","Sakda","2003","Iron",997.181896551724,0.159,28901.59,"0.159 , 997.181896551724 , 28901.59"
"4505","Sakda","2003","Lead",5.49840625,0.132,22.84,"0.132 , 5.49840625 , 22.84"
"4506","Sakda","2003","Macrozoobenthos",2.075,1.83,2.33,"1.83 , 2.075 , 2.33"
"4507","Sakda","2003","Magnesium",17.8833333333333,11.6,36.2,"11.6 , 17.8833333333333 , 36.2"
"4508","Sakda","2003","Manganese",23.5136571428571,0.015,821.1,"0.015 , 23.5136571428571 , 821.1"
"4509","Sakda","2003","Nickel",3.77513793103448,0.1,41.74,"0.1 , 3.77513793103448 , 41.74"
"4510","Sakda","2003","Nitrates",1.6075,0.73,2.54,"0.73 , 1.6075 , 2.54"
"4511","Sakda","2003","Nitrites",0.0656388888888889,0.009,0.443,"0.009 , 0.0656388888888889 , 0.443"
"4512","Sakda","2003","Orthophosphate-phosphorus",0.0297222222222222,0.005,0.105,"0.005 , 0.0297222222222222 , 0.105"
"4513","Sakda","2003","p,p-DDT",0.028,0.028,0.028,"0.028 , 0.028 , 0.028"
"4514","Sakda","2003","PCB 101",0.001,0.001,0.001,"0.001 , 0.001 , 0.001"
"4515","Sakda","2003","PCB 138",0.001,0.001,0.001,"0.001 , 0.001 , 0.001"
"4516","Sakda","2003","PCB 153",0.001,0.001,0.001,"0.001 , 0.001 , 0.001"
"4517","Sakda","2003","PCB 180",0.001,0.001,0.001,"0.001 , 0.001 , 0.001"
"4518","Sakda","2003","PCB 28",0.001,0.001,0.001,"0.001 , 0.001 , 0.001"
"4519","Sakda","2003","PCB 52",0.001,0.001,0.001,"0.001 , 0.001 , 0.001"
"4520","Sakda","2003","Silica (SiO2)",9.83666666666667,8.9,10.9,"8.9 , 9.83666666666667 , 10.9"
"4521","Sakda","2003","Sulphates",27.7333333333333,3.9,45.3,"3.9 , 27.7333333333333 , 45.3"
"4522","Sakda","2003","Total coliforms",4.85533333333333,0.17,16,"0.17 , 4.85533333333333 , 16"
"4523","Sakda","2003","Total extractable matter",0.058,0.058,0.058,"0.058 , 0.058 , 0.058"
"4524","Sakda","2003","Total phosphorus",0.080030303030303,0.014,0.251,"0.014 , 0.080030303030303 , 0.251"
"4525","Sakda","2003","Water temperature",13.1060606060606,0.5,26.5,"0.5 , 13.1060606060606 , 26.5"
"4526","Sakda","2003","Zinc",21.843125,2,146.78,"2 , 21.843125 , 146.78"
"4527","Sakda","2004","Ammonium",0.35830303030303,0,1.3,"0 , 0.35830303030303 , 1.3"
"4528","Sakda","2004","Arsenic",0.622,0.622,0.622,"0.622 , 0.622 , 0.622"
"4529","Sakda","2004","Atrazine",0.073,0.073,0.073,"0.073 , 0.073 , 0.073"
"4530","Sakda","2004","Bicarbonates",160.472727272727,34.1,241.5,"34.1 , 160.472727272727 , 241.5"
"4531","Sakda","2004","Biochemical Oxygen",1.86363636363636,1,3.3,"1 , 1.86363636363636 , 3.3"
"4532","Sakda","2004","Cadmium",0.355083333333333,0.05,1.262,"0.05 , 0.355083333333333 , 1.262"
"4533","Sakda","2004","Calcium",46.0521212121212,31.1,62.9,"31.1 , 46.0521212121212 , 62.9"
"4534","Sakda","2004","Chemical Oxygen Demand (Cr)",29,15,40.1,"15 , 29 , 40.1"
"4535","Sakda","2004","Chemical Oxygen Demand (Mn)",4.54848484848485,2.7,14,"2.7 , 4.54848484848485 , 14"
"4536","Sakda","2004","Chlorides",32.9393939393939,20.6,42.6,"20.6 , 32.9393939393939 , 42.6"
"4537","Sakda","2004","Chromium",3.51088888888889,0.579,34.29,"0.579 , 3.51088888888889 , 34.29"
"4538","Sakda","2004","Copper",8.90483333333333,3.012,37.81,"3.012 , 8.90483333333333 , 37.81"
"4539","Sakda","2004","Dissolved oxygen",8.52424242424242,5.5,11.5,"5.5 , 8.52424242424242 , 11.5"
"4540","Sakda","2004","Fecal coliforms",0.04,0.02,0.06,"0.02 , 0.04 , 0.06"
"4541","Sakda","2004","Fecal streptococci ",0.033,0.006,0.07,"0.006 , 0.033 , 0.07"
"4542","Sakda","2004","gamma-Hexachlorocyclohexane",0.0344285714285714,0,0.098,"0 , 0.0344285714285714 , 0.098"
"4543","Sakda","2004","Iron",0.621914285714286,0.125,1.939,"0.125 , 0.621914285714286 , 1.939"
"4544","Sakda","2004","Lead",3.76588888888889,0.415,13.18,"0.415 , 3.76588888888889 , 13.18"
"4545","Sakda","2004","Macrozoobenthos",1.99166666666667,1.85,2.12,"1.85 , 1.99166666666667 , 2.12"
"4546","Sakda","2004","Magnesium",23.7848484848485,9.4,44.9,"9.4 , 23.7848484848485 , 44.9"
"4547","Sakda","2004","Manganese",0.07724,0,0.218,"0 , 0.07724 , 0.218"
"4548","Sakda","2004","Nickel",3.54293939393939,1.048,7.071,"1.048 , 3.54293939393939 , 7.071"
"4549","Sakda","2004","Nitrates",1.66706060606061,0.32,2.69,"0.32 , 1.66706060606061 , 2.69"
"4550","Sakda","2004","Nitrites",0.0763030303030303,0.014,0.251,"0.014 , 0.0763030303030303 , 0.251"
"4551","Sakda","2004","Orthophosphate-phosphorus",0.0285454545454545,0,0.29,"0 , 0.0285454545454545 , 0.29"
"4552","Sakda","2004","p,p-DDT",0.0256,0.001,0.076,"0.001 , 0.0256 , 0.076"
"4553","Sakda","2004","Petroleum hydrocarbons",2.15014285714286,0,16.4,"0 , 2.15014285714286 , 16.4"
"4554","Sakda","2004","Silica (SiO2)",10.0869444444444,0.94,18.7,"0.94 , 10.0869444444444 , 18.7"
"4555","Sakda","2004","Sulphates",26.737,13.5,56.9,"13.5 , 26.737 , 56.9"
"4556","Sakda","2004","Total coliforms",0.553333333333333,0.13,1.3,"0.13 , 0.553333333333333 , 1.3"
"4557","Sakda","2004","Total phosphorus",0.0643333333333333,0.012,0.186,"0.012 , 0.0643333333333333 , 0.186"
"4558","Sakda","2004","Water temperature",15.3148148148148,3.5,26,"3.5 , 15.3148148148148 , 26"
"4559","Sakda","2004","Zinc",80.5,0,1054,"0 , 80.5 , 1054"
"4560","Sakda","2005","Alachlor",0.0788333333333333,0,0.224,"0 , 0.0788333333333333 , 0.224"
"4561","Sakda","2005","Aldrin",0.0243703703703704,0,0.206,"0 , 0.0243703703703704 , 0.206"
"4562","Sakda","2005","alpha-Hexachlorocyclohexane",0.0330606060606061,0,0.211,"0 , 0.0330606060606061 , 0.211"
"4563","Sakda","2005","Ammonium",0.35475,0,1.23,"0 , 0.35475 , 1.23"
"4564","Sakda","2005","Anionic active surfactants",0.04264,0.025,0.08,"0.025 , 0.04264 , 0.08"
"4565","Sakda","2005","Atrazine",0.0835454545454545,0,0.17,"0 , 0.0835454545454545 , 0.17"
"4566","Sakda","2005","beta-Hexaxchlorocyclohexane",0.106060606060606,0,0.461,"0 , 0.106060606060606 , 0.461"
"4567","Sakda","2005","Bicarbonates",181.3499985,64,253.699997,"64 , 181.3499985 , 253.699997"
"4568","Sakda","2005","Biochemical Oxygen",2.42222222222222,1,4.8,"1 , 2.42222222222222 , 4.8"
"4569","Sakda","2005","Cadmium",0.2649,0.05,3.732,"0.05 , 0.2649 , 3.732"
"4570","Sakda","2005","Calcium",49.37388875,33,64.699997,"33 , 49.37388875 , 64.699997"
"4571","Sakda","2005","Carbonates",44.400002,35.400002,47.400002,"35.400002 , 44.400002 , 47.400002"
"4572","Sakda","2005","Chemical Oxygen Demand (Mn)",3.89,2,7.5,"2 , 3.89 , 7.5"
"4573","Sakda","2005","Chlorides",76.5916669722222,28.4,386.5,"28.4 , 76.5916669722222 , 386.5"
"4574","Sakda","2005","Chromium",2.44030555555556,0.181,10.76,"0.181 , 2.44030555555556 , 10.76"
"4575","Sakda","2005","Copper",10.0197499444444,2.233,44.029999,"2.233 , 10.0197499444444 , 44.029999"
"4576","Sakda","2005","Dieldrin",0.0929310344827586,0,0.591,"0 , 0.0929310344827586 , 0.591"
"4577","Sakda","2005","Dissolved oxygen",9.00277777777778,6,11.9,"6 , 9.00277777777778 , 11.9"
"4578","Sakda","2005","Endosulfan (alpha)",0.0142380952380952,0,0.119,"0 , 0.0142380952380952 , 0.119"
"4579","Sakda","2005","Endosulfan (beta)",0.0204285714285714,0,0.161,"0 , 0.0204285714285714 , 0.161"
"4580","Sakda","2005","Endrin",0.0879642857142857,0,0.355,"0 , 0.0879642857142857 , 0.355"
"4581","Sakda","2005","Fecal coliforms",1.00666666666667,0.02,5.4,"0.02 , 1.00666666666667 , 5.4"
"4582","Sakda","2005","Fecal streptococci ",0.00215333333333333,0.0018,0.0045,"0.0018 , 0.00215333333333333 , 0.0045"
"4583","Sakda","2005","gamma-Hexachlorocyclohexane",0.128333333333333,0,0.99,"0 , 0.128333333333333 , 0.99"
"4584","Sakda","2005","Heptachlor",0.00589655172413793,0,0.045,"0 , 0.00589655172413793 , 0.045"
"4585","Sakda","2005","Heptachloroepoxide",0,0,0,"0 , 0 , 0"
"4586","Sakda","2005","Iron",0.576305555555556,0.071,2.457,"0.071 , 0.576305555555556 , 2.457"
"4587","Sakda","2005","Lead",9.07705547222222,0.05,106.599999,"0.05 , 9.07705547222222 , 106.599999"
"4588","Sakda","2005","Macrozoobenthos",2.064,1.8,2.3,"1.8 , 2.064 , 2.3"
"4589","Sakda","2005","Magnesium",26.508889,14.5,41.299999,"14.5 , 26.508889 , 41.299999"
"4590","Sakda","2005","Manganese",0.06675,0.02,0.446,"0.02 , 0.06675 , 0.446"
"4591","Sakda","2005","Mercury",0,0,0,"0 , 0 , 0"
"4592","Sakda","2005","Methoxychlor",0.025,0.025,0.025,"0.025 , 0.025 , 0.025"
"4593","Sakda","2005","Metolachlor",0.0268,0,0.148,"0 , 0.0268 , 0.148"
"4594","Sakda","2005","Nickel",3.82077142857143,0.438,12.88,"0.438 , 3.82077142857143 , 12.88"
"4595","Sakda","2005","Nitrates",1.60930555555556,0.3,2.74,"0.3 , 1.60930555555556 , 2.74"
"4596","Sakda","2005","Nitrites",0.0632777777777778,0.01,0.407,"0.01 , 0.0632777777777778 , 0.407"
"4597","Sakda","2005","Orthophosphate-phosphorus",0.0573888888888889,0.005,0.255,"0.005 , 0.0573888888888889 , 0.255"
"4598","Sakda","2005","Oxygen saturation",83.6444448888889,72.099998,99,"72.099998 , 83.6444448888889 , 99"
"4599","Sakda","2005","p,p-DDD",0.160085714285714,0,0.596,"0 , 0.160085714285714 , 0.596"
"4600","Sakda","2005","p,p-DDE",0.05353125,0,0.267,"0 , 0.05353125 , 0.267"
"4601","Sakda","2005","p,p-DDT",0.0077,0,0.074,"0 , 0.0077 , 0.074"
"4602","Sakda","2005","Petroleum hydrocarbons",0.97325,0.01,4.705,"0.01 , 0.97325 , 4.705"
"4603","Sakda","2005","Potassium",5.1,4.7,5.6,"4.7 , 5.1 , 5.6"
"4604","Sakda","2005","Silica (SiO2)",6.6996875,2.97,13.54,"2.97 , 6.6996875 , 13.54"
"4605","Sakda","2005","Simazine",0.159666666666667,0.132,0.203,"0.132 , 0.159666666666667 , 0.203"
"4606","Sakda","2005","Sodium",73.9000016666667,71.830002,76.900002,"71.830002 , 73.9000016666667 , 76.900002"
"4607","Sakda","2005","Sulphates",37.3246667,13.9,73,"13.9 , 37.3246667 , 73"
"4608","Sakda","2005","Total coliforms",7.00083333333333,0.16,16,"0.16 , 7.00083333333333 , 16"
"4609","Sakda","2005","Total dissolved salts",408.361111111111,255,880,"255 , 408.361111111111 , 880"
"4610","Sakda","2005","Total hardness",119.758333666667,10,177,"10 , 119.758333666667 , 177"
"4611","Sakda","2005","Total nitrogen",2.06683333333333,0.603,3.28,"0.603 , 2.06683333333333 , 3.28"
"4612","Sakda","2005","Total phosphorus",0.112575757575758,0.022,0.306,"0.022 , 0.112575757575758 , 0.306"
"4613","Sakda","2005","Water temperature",13.3333333333333,0.5,26,"0.5 , 13.3333333333333 , 26"
"4614","Sakda","2005","Zinc",44.8055555555556,10,128,"10 , 44.8055555555556 , 128"
"4615","Sakda","2006","Alachlor",0.209689655172414,0.047,0.567,"0.047 , 0.209689655172414 , 0.567"
"4616","Sakda","2006","Aldrin",0.0965714285714286,0.012,0.312,"0.012 , 0.0965714285714286 , 0.312"
"4617","Sakda","2006","alpha-Hexachlorocyclohexane",0.01388,0.005,0.053,"0.005 , 0.01388 , 0.053"
"4618","Sakda","2006","Ammonium",0.459861111111111,0.02,1.82,"0.02 , 0.459861111111111 , 1.82"
"4619","Sakda","2006","Anionic active surfactants",0.0953416666666667,0.0519,0.262,"0.0519 , 0.0953416666666667 , 0.262"
"4620","Sakda","2006","Atrazine",0.16025,0.06,0.51,"0.06 , 0.16025 , 0.51"
"4621","Sakda","2006","beta-Hexaxchlorocyclohexane",0.0331481481481481,0.005,0.114,"0.005 , 0.0331481481481481 , 0.114"
"4622","Sakda","2006","Bicarbonates",200.433333333333,165.3,248,"165.3 , 200.433333333333 , 248"
"4623","Sakda","2006","Biochemical Oxygen",2.38611111111111,1,4.2,"1 , 2.38611111111111 , 4.2"
